,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
15268,30,2,0,4,0,0,0,1.0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15269,28,2,1,4,0,0,0,0.0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15270,50,7,0,1,0,1,0,1.0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15271,32,1,0,6,0,1,0,1.0,7,4,17,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15272,49,3,2,2,0,1,0,1.0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15273,38,7,0,3,0,0,0,0.0,7,4,5,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15274,38,4,2,2,0,1,0,1.0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15275,24,3,1,3,0,0,0,0.0,7,4,10,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15276,36,3,1,5,0,1,0,1.0,7,4,5,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15277,36,1,0,6,0,0,0,1.0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15278,48,10,0,1,0,1,0,1.0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15279,35,10,2,4,0,0,0,1.0,7,4,7,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15280,24,1,1,2,0,0,0,1.0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15281,46,1,1,6,0,1,0,1.0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15282,46,1,1,6,0,1,0,1.0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15283,29,1,0,6,0,1,0,1.0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15284,29,2,1,5,0,0,0,1.0,7,4,8,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15285,50,3,0,5,0,1,0,1.0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15286,31,8,0,5,0,0,0,1.0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15287,49,1,2,2,0,0,0,0.0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15288,37,1,1,6,0,0,0,1.0,7,4,6,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15289,30,3,1,6,0,1,0,1.0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15290,24,3,1,3,0,0,0,1.0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15291,42,4,0,2,0,0,0,1.0,7,4,4,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,1
15292,49,1,2,2,0,0,0,1.0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15293,32,2,0,1,0,0,0,1.0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15294,27,2,2,6,0,0,0,1.0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15295,28,2,0,4,0,0,0,1.0,7,4,1,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15296,52,9,1,6,0,0,0,1.0,7,4,3,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15297,57,1,0,2,0,0,0,0.0,7,4,9,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15298,39,1,0,2,0,0,1,1.0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15299,25,2,0,1,0,0,0,1.0,7,4,2,999,0,-1,1.4,93.918,-42.7,4.958,5228.1,0
15300,25,4,1,2,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15301,41,2,0,1,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15302,22,1,1,2,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15303,32,4,0,2,0,0,1,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15304,32,4,1,2,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15305,53,4,2,4,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15306,29,1,1,2,0,0,1,0.0,7,5,9,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15307,35,2,0,4,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15308,37,3,0,5,0,1,0,1.0,7,5,5,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15309,32,4,0,2,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15310,34,4,0,2,0,0,0,1.0,7,5,8,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15311,22,2,1,3,0,0,0,1.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15312,32,8,0,6,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15313,41,2,0,1,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15314,37,3,0,5,0,0,1,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15315,39,9,0,3,0,1,0,1.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15316,31,2,1,4,0,1,1,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15317,39,2,0,4,0,1,0,1.0,7,5,6,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15318,37,5,0,6,0,0,1,1.0,7,5,7,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15319,30,2,0,3,0,1,0,1.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15320,35,3,1,6,0,0,0,0.0,7,5,9,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15321,46,1,1,6,0,0,0,1.0,7,5,10,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15322,47,3,0,5,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15323,53,5,0,2,0,0,0,1.0,7,5,10,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15324,38,7,0,4,0,1,0,0.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15325,42,7,0,6,0,0,0,1.0,7,5,6,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15326,31,8,1,6,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15327,51,9,0,2,0,1,1,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15328,29,1,1,2,0,1,1,1.0,7,5,11,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15329,53,4,2,4,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15330,46,1,0,6,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15331,48,1,0,2,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15332,38,3,1,5,0,0,0,1.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15333,26,1,1,2,0,0,1,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15334,31,3,1,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15335,30,3,0,5,0,1,1,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15336,42,1,1,6,0,1,1,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15337,40,4,2,4,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15338,27,1,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15339,28,3,0,4,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15340,28,2,1,4,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15341,57,2,0,2,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15342,57,2,0,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15343,27,1,0,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15344,35,1,1,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15345,37,1,0,2,0,0,1,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15346,35,1,1,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15347,42,2,0,3,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15348,35,1,1,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15349,36,1,0,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15350,31,1,1,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15351,32,2,1,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15352,32,2,1,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15353,32,2,1,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15354,35,1,1,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15355,32,2,1,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15356,32,4,0,2,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15357,27,1,1,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15358,33,5,1,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15359,29,5,1,4,0,1,0,0.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15360,35,2,0,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15361,29,5,1,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15362,52,6,0,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15363,56,1,0,6,0,1,1,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15364,27,1,1,2,0,1,0,0.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15365,29,1,1,2,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15366,31,3,1,6,0,1,0,1.0,7,5,6,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15367,30,1,0,6,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15368,39,8,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15369,29,2,1,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15370,29,3,1,2,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15371,37,7,1,5,0,0,0,1.0,7,5,5,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15372,26,3,0,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15373,27,4,1,2,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15374,43,2,0,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15375,29,5,1,4,0,0,1,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15376,43,2,0,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15377,46,2,0,1,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15378,46,2,0,1,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15379,36,2,0,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15380,46,2,0,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15381,29,3,1,5,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15382,25,2,1,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15383,36,1,0,5,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15384,30,2,0,3,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15385,33,1,1,2,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15386,31,3,0,2,0,1,0,1.0,7,5,10,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15387,53,2,0,1,0,1,1,0.0,7,5,7,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15388,26,2,1,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15389,26,2,1,2,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15390,50,8,0,4,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15391,33,1,1,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15392,31,1,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15393,25,4,0,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15394,45,2,2,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15395,24,2,1,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15396,31,4,2,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15397,24,2,1,2,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15398,56,1,0,6,0,0,1,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15399,30,10,2,2,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15400,28,4,2,2,0,0,1,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15401,54,2,0,1,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15402,31,3,1,6,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15403,27,4,0,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15404,37,2,2,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15405,38,2,0,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15406,22,2,1,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15407,38,2,0,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15408,37,2,0,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15409,32,1,1,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15410,56,1,0,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15411,34,1,1,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15412,29,4,1,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15413,50,4,0,2,0,1,0,1.0,7,5,7,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15414,56,1,0,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15415,41,8,0,4,0,0,0,1.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15416,44,4,2,2,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15417,29,4,1,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15418,57,6,1,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15419,26,4,1,2,0,1,1,0.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15420,26,1,1,6,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15421,33,2,0,3,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15422,30,1,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15423,38,4,0,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15424,35,2,1,1,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15425,29,2,1,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15426,37,2,0,3,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15427,33,1,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15428,28,5,1,6,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15429,42,1,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15430,42,1,0,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15431,57,2,0,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15432,22,2,1,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15433,30,2,0,2,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15434,57,2,0,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15435,31,2,2,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15436,33,1,0,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15437,46,1,1,6,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15438,49,10,2,6,0,1,1,1.0,7,5,5,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15439,26,2,0,4,0,0,1,0.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15440,47,2,0,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15441,49,3,0,5,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15442,36,5,1,6,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15443,44,4,0,1,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15444,49,3,0,5,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15445,45,9,0,6,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15446,47,3,2,5,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15447,32,4,1,5,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15448,45,1,2,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15449,45,9,2,1,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15450,44,7,0,5,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15451,25,7,1,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15452,25,7,1,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15453,37,7,0,4,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15454,30,1,0,2,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15455,26,2,0,4,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15456,46,2,0,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15457,36,9,2,1,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15458,26,2,0,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15459,30,10,2,2,0,1,0,1.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15460,49,4,2,3,0,1,1,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15461,51,4,0,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15462,31,1,1,6,0,1,1,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15463,50,1,2,2,0,1,0,1.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15464,25,4,1,2,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15465,53,4,2,4,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15466,45,2,2,1,0,1,0,0.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15467,45,2,2,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15468,35,3,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15469,26,1,1,2,0,0,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15470,49,4,2,3,0,0,0,0.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15471,57,6,2,1,0,0,0,1.0,7,5,4,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15472,59,5,0,4,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15473,35,3,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15474,32,2,1,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15475,24,2,1,4,0,1,0,1.0,7,5,5,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15476,43,2,0,1,0,1,0,1.0,7,5,6,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15477,60,1,2,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15478,60,1,2,2,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15479,33,4,0,4,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15480,46,1,1,6,0,1,0,0.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15481,31,3,2,2,0,0,0,1.0,7,5,7,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15482,56,2,0,1,0,1,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15483,25,1,1,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15484,43,2,0,4,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15485,43,3,1,6,0,1,0,0.0,7,5,7,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15486,33,5,1,6,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15487,42,1,0,6,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15488,52,1,0,2,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15489,30,1,0,6,0,0,0,1.0,7,5,1,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15490,33,1,0,2,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15491,37,2,0,1,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15492,27,3,1,4,0,0,0,1.0,7,5,7,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15493,53,8,0,6,0,0,0,0.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15494,37,3,0,5,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15495,46,1,1,6,0,0,0,1.0,7,5,9,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15496,34,1,1,2,0,1,0,1.0,7,5,5,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15497,39,2,0,4,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,1
15498,38,7,0,4,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15499,26,4,1,2,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15500,42,1,1,6,0,1,0,1.0,7,5,3,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15501,47,3,0,5,0,1,0,1.0,7,5,5,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15502,29,5,1,4,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15503,46,5,2,6,0,1,0,1.0,7,5,6,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15504,37,7,1,5,0,1,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15505,38,7,0,4,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
15506,43,2,0,2,0,0,0,1.0,7,5,2,999,0,-1,1.4,93.918,-42.7,4.957,5228.1,0
